a,year,1
in,silence,1
now,as,1
the,great,1
didnt,succeed,1
king,went,1
that,im,1
and,tangles,1
drawing,room,2
dont,make,3
hardly,knew,1
are,the,2
then,when,1
eye,well,1
the,passage,2
make,it,2
far,too,1
a,frightened,1
alice,used,1
wicked,little,1
tight,up,1
kitty,lets,1
watched,it,1
a,sort,1
himself,held,1
ive,held,1
a,real,1
the,door,1
down,on,1
the,table,6
to,drink,1
that,there,1
pretend,that,2
this,room,1
that,what,1
house,if,1
kiss,to,1
the,mischief,2
been,for,1
well,it,1
over,the,2
kitten,what,1
it,says,1
and,went,1
great,interest,1
winding,and,1
something,like,1
put,him,1
see,how,2
i,feel,1
what,could,1
the,thing,1
its,turning,1
let,me,1
this,though,1
off,never,1
bearing,it,1
said,because,1
to,clap,1
another,moment,2
giving,it,1
rug,all,1
dinah,ought,1
get,at,1
there,were,1
man,and,1
im,a,1
ball,rolled,1
queen,that,1
clap,her,1
boys,getting,1
running,after,1
she,smoothed,1
bone,but,1
but,this,1
number,one,1
king,made,1
your,eye,1
in,looking,2
be,a,1
yards,and,1
yards,of,1
nearly,screaming,1
that,may,1
the,way,1
snow,against,1
well,thats,1
room,thought,1
your,faults,1
our,books,2
watched,just,1
alice,looked,1
help,you,1
but,before,1
because,there,1
havent,got,1
beginning,to,1
at,work,1
came,some,1
over,his,1
the,summer,2
good,to,1
i,wish,1
in,sticks,1
because,therell,1
with,ashes,2
bit,it,1
make,any,1
be,all,2
be,no,1
down,into,1
for,that,1
really,i,1
and,made,1
snow,loves,1
watching,the,1
say,for,1
used,to,1
castles,walking,1
like,her,1
see,the,2
in,another,2
playing,just,1
dear,she,1
white,kitten,3
in,green,1
half,the,1
to,find,2
at,the,3
glass,has,1
as,she,7
miserable,day,1
were,you,1
that,nasty,1
she,watched,1
oh,of,1
it,was,8
know,i,2
wednesday,week,1
may,be,2
really,must,1
away,just,1
next,the,1
its,own,1
i,assure,1
till,at,1
of,her,1
out,my,1
can,hear,1
and,her,1
first,thing,1
prison,i,1
